Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
1,11-4 (73.3%),8-7-0  (53.3%),11-4 (73.3%),12-3-0 (80.0%),8-1 (88.9%),7-2-0 (77.8%),3-3 (50.0%),5-1-0 (83.3%),2-13-0 (13.3%)
2,11-3 (78.6%),11-3-0  (78.6%),9-6 (60.0%),9-6-0 (60.0%),8-3 (72.7%),8-3-0 (72.7%),0-3 (0.0%),0-3-0 (0.0%),6-8-1 (42.9%)
3,11-2 (84.6%),9-4-0  (69.2%),9-4 (69.2%),7-6-0 (53.8%),9-2 (81.8%),7-4-0 (63.6%),0-2 (0.0%),0-2-0 (0.0%),8-5-0 (61.5%)
4,5-8 (38.5%),3-10-0  (23.1%),7-6 (53.8%),5-8-0 (38.5%),4-5 (44.4%),2-7-0 (22.2%),3-1 (75.0%),3-1-0 (75.0%),6-7-0 (46.2%)
5,10-3 (76.9%),9-3-1  (75.0%),9-4 (69.2%),8-4-1 (66.7%),7-1 (87.5%),6-1-1 (85.7%),2-3 (40.0%),2-3-0 (40.0%),6-7-0 (46.2%)
6,9-3 (75.0%),6-6-0  (50.0%),5-7 (41.7%),2-10-0 (16.7%),5-3 (62.5%),2-6-0 (25.0%),0-4 (0.0%),0-4-0 (0.0%),6-6-0 (50.0%)
7,9-4 (69.2%),4-8-1  (33.3%),9-4 (69.2%),4-8-1 (33.3%),8-3 (72.7%),3-7-1 (30.0%),1-1 (50.0%),1-1-0 (50.0%),5-8-0 (38.5%)
8,9-3 (75.0%),5-6-1  (45.5%),10-3 (76.9%),8-4-1 (66.7%),8-2 (80.0%),5-4-1 (55.6%),1-1 (50.0%),2-0-0 (100.%),7-6-0 (53.8%)
9,10-4 (71.4%),5-8-1  (38.5%),8-6 (57.1%),7-6-1 (53.8%),7-3 (70.0%),4-5-1 (44.4%),1-3 (25.0%),3-1-0 (75.0%),7-7-0 (50.0%)
10,8-5 (61.5%),5-8-0  (38.5%),8-6 (57.1%),7-7-0 (50.0%),6-4 (60.0%),4-6-0 (40.0%),1-2 (33.3%),2-1-0 (66.7%),6-6-2 (50.0%)
11,8-7 (53.3%),5-10-0  (33.3%),10-5 (66.7%),9-6-0 (60.0%),6-3 (66.7%),4-5-0 (44.4%),4-2 (66.7%),5-1-0 (83.3%),12-2-1 (85.7%)
12,10-5 (66.7%),6-9-0  (40.0%),9-6 (60.0%),5-10-0 (33.3%),9-5 (64.3%),5-9-0 (35.7%),0-1 (0.0%),0-1-0 (0.0%),7-8-0 (46.7%)
13,8-7 (53.3%),6-9-0  (40.0%),7-8 (46.7%),9-6-0 (60.0%),5-5 (50.0%),5-5-0 (50.0%),2-3 (40.0%),4-1-0 (80.0%),7-8-0 (46.7%)
14,11-4 (73.3%),10-4-1  (71.4%),10-5 (66.7%),9-5-1 (64.3%),8-2 (80.0%),7-2-1 (77.8%),2-3 (40.0%),2-3-0 (40.0%),7-7-1 (50.0%)
15,7-8 (46.7%),6-9-0  (40.0%),9-6 (60.0%),10-5-0 (66.7%),6-5 (54.5%),6-5-0 (54.5%),3-1 (75.0%),4-0-0 (100.%),8-7-0 (53.3%)
16,9-6 (60.0%),7-8-0  (46.7%),8-7 (53.3%),8-7-0 (53.3%),6-4 (60.0%),5-5-0 (50.0%),2-3 (40.0%),3-2-0 (60.0%),7-7-1 (50.0%)
17,10-5 (66.7%),4-11-0  (26.7%),11-4 (73.3%),9-6-0 (60.0%),8-2 (80.0%),4-6-0 (40.0%),3-2 (60.0%),5-0-0 (100.%),8-7-0 (53.3%)
Playoffs,8-3 (72.7%),7-3-1  (70.0%),8-2 (80.0%),8-2-0 (80.0%),7-2 (77.8%),7-2-0 (77.8%),1-0 (100.%),1-0-0 (100.%),8-3-0 (72.7%)
