1,7-7 (50.0%),7-7-0  (50.0%),5-9 (35.7%),5-9-0 (35.7%),4-6 (40.0%),4-6-0 (40.0%),1-3 (25.0%),1-3-0 (25.0%),5-9-0 (35.7%)
2,6-8 (42.9%),3-11-0  (21.4%),6-8 (42.9%),3-11-0 (21.4%),4-6 (40.0%),1-9-0 (10.0%),2-2 (50.0%),2-2-0 (50.0%),7-7-0 (50.0%)
11,8-5 (61.5%),6-7-0  (46.2%),8-6 (57.1%),6-8-0 (42.9%),6-3 (66.7%),4-5-0 (44.4%),2-2 (50.0%),2-2-0 (50.0%),6-8-0 (42.9%)
12,9-5 (64.3%),8-6-0  (57.1%),11-3 (78.6%),10-4-0 (71.4%),9-3 (75.0%),8-4-0 (66.7%),2-0 (100.%),2-0-0 (100.%),8-6-0 (57.1%)
13,10-4 (71.4%),7-7-0  (50.0%),6-8 (42.9%),5-9-0 (35.7%),6-4 (60.0%),4-6-0 (40.0%),0-4 (0.0%),1-3-0 (25.0%),8-6-0 (57.1%)
14,9-4 (69.2%),8-5-0  (61.5%),8-6 (57.1%),7-7-0 (50.0%),6-3 (66.7%),5-4-0 (55.6%),1-3 (25.0%),1-3-0 (25.0%),4-10-0 (28.6%)
15,7-5 (58.3%),4-8-1  (33.3%),8-5 (61.5%),6-7-1 (46.2%),6-4 (60.0%),3-6-1 (33.3%),1-1 (50.0%),2-1-0 (66.7%),8-6-0 (57.1%)
16,11-3 (78.6%),10-4-0  (71.4%),7-7 (50.0%),6-8-0 (42.9%),7-3 (70.0%),6-4-0 (60.0%),0-4 (0.0%),0-4-0 (0.0%),9-5-0 (64.3%)
17,6-7 (46.2%),3-10-0  (23.1%),9-5 (64.3%),8-6-0 (57.1%),4-3 (57.1%),2-5-0 (28.6%),4-2 (66.7%),5-1-0 (83.3%),10-3-1 (76.9%)
Playoffs,9-6 (60.0%),9-6-0  (60.0%),11-3 (78.6%),11-3-0 (78.6%),9-3 (75.0%),9-3-0 (75.0%),2-0 (100.%),2-0-0 (100.%),10-5-0 (66.7%)
