Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
1,9-7 (56.3%),5-11-0  (31.3%),10-6 (62.5%),6-10-0 (37.5%),8-5 (61.5%),4-9-0 (30.8%),2-1 (66.7%),2-1-0 (66.7%),5-10-1 (33.3%)
2,10-6 (62.5%),8-8-0  (50.0%),9-7 (56.3%),7-9-0 (43.8%),7-4 (63.6%),5-6-0 (45.5%),2-3 (40.0%),2-3-0 (40.0%),7-9-0 (43.8%)
3,11-5 (68.8%),8-7-1  (53.3%),9-7 (56.3%),7-8-1 (46.7%),8-4 (66.7%),6-6-0 (50.0%),1-3 (25.0%),1-2-1 (33.3%),9-7-0 (56.3%)
4,7-6 (53.8%),6-6-1  (50.0%),8-4 (66.7%),7-4-1 (63.6%),5-2 (71.4%),4-2-1 (66.7%),3-2 (60.0%),3-2-0 (60.0%),10-3-0 (76.9%)
5,12-2 (85.7%),8-5-1  (61.5%),11-4 (73.3%),7-7-1 (50.0%),10-2 (83.3%),6-5-1 (54.5%),0-2 (0.0%),0-2-0 (0.0%),7-7-1 (50.0%)
6,10-4 (71.4%),8-7-0  (53.3%),4-10 (28.6%),4-11-0 (26.7%),4-4 (50.0%),3-6-0 (33.3%),0-6 (0.0%),1-5-0 (16.7%),10-5-0 (66.7%)
7,11-4 (73.3%),7-8-0  (46.7%),12-3 (80.0%),8-7-0 (53.3%),10-2 (83.3%),6-6-0 (50.0%),2-1 (66.7%),2-1-0 (66.7%),7-8-0 (46.7%)
8,9-6 (60.0%),7-8-0  (46.7%),8-6 (57.1%),9-5-0 (64.3%),5-3 (62.5%),5-3-0 (62.5%),3-3 (50.0%),4-2-0 (66.7%),7-8-0 (46.7%)
9,9-3 (75.0%),6-5-1  (54.5%),8-5 (61.5%),5-7-1 (41.7%),6-2 (75.0%),3-4-1 (42.9%),1-3 (25.0%),1-3-0 (25.0%),7-5-1 (58.3%)
10,9-4 (69.2%),9-4-0  (69.2%),7-5 (58.3%),7-5-0 (58.3%),6-3 (66.7%),6-3-0 (66.7%),1-2 (33.3%),1-2-0 (33.3%),7-6-0 (53.8%)
11,8-5 (61.5%),6-7-0  (46.2%),7-7 (50.0%),7-7-0 (50.0%),5-4 (55.6%),4-5-0 (44.4%),1-3 (25.0%),2-2-0 (50.0%),4-10-0 (28.6%)
12,11-4 (73.3%),6-9-0  (40.0%),9-5 (64.3%),8-6-0 (57.1%),8-3 (72.7%),5-6-0 (45.5%),1-2 (33.3%),3-0-0 (100.%),7-8-0 (46.7%)
13,9-6 (60.0%),7-8-0  (46.7%),9-7 (56.3%),11-5-0 (68.8%),7-4 (63.6%),7-4-0 (63.6%),2-2 (50.0%),4-0-0 (100.%),9-7-0 (56.3%)
14,11-5 (68.8%),8-8-0  (50.0%),6-10 (37.5%),5-11-0 (31.3%),4-3 (57.1%),2-5-0 (28.6%),2-7 (22.2%),3-6-0 (33.3%),6-10-0 (37.5%)
15,12-4 (75.0%),9-7-0  (56.3%),9-7 (56.3%),6-10-0 (37.5%),8-3 (72.7%),5-6-0 (45.5%),1-4 (20.0%),1-4-0 (20.0%),3-13-0 (18.8%)
16,9-7 (56.3%),5-11-0  (31.3%),9-7 (56.3%),9-7-0 (56.3%),5-3 (62.5%),3-5-0 (37.5%),4-4 (50.0%),6-2-0 (75.0%),6-9-1 (40.0%)
17,12-3 (80.0%),7-8-0  (46.7%),9-7 (56.3%),6-10-0 (37.5%),9-3 (75.0%),5-7-0 (41.7%),0-3 (0.0%),1-2-0 (33.3%),6-10-0 (37.5%)
Playoffs,8-3 (72.7%),4-7-0  (36.4%),8-2 (80.0%),4-6-0 (40.0%),8-2 (80.0%),4-6-0 (40.0%),0-0,0-0-0,5-5-1 (50.0%)
