Arizona Cardinals,7-8-1 (46.7%),6-10  (37.5%),6-5 (54.5%),5-7-0  (41.7%),4-3 (57.1%),3-5-0 (37.5%),4-3 (57.1%),3-5-0 (37.5%),10-6-0 (62.5%)
Atlanta Falcons,11-5 (68.8%),10-6  (62.5%),7-3 (70.0%),5-5-0  (50.0%),5-3 (62.5%),3-5-0 (37.5%),4-3 (57.1%),2-5-0 (28.6%),13-2-1 (86.7%)
Baltimore Ravens,8-8 (50.0%),7-9  (43.8%),7-3 (70.0%),5-5-0  (50.0%),6-2 (75.0%),5-3-0 (62.5%),5-2 (71.4%),4-3-0 (57.1%),7-8-1 (46.7%)
Buffalo Bills,7-9 (43.8%),6-10  (37.5%),4-4 (50.0%),3-5-0  (37.5%),4-4 (50.0%),3-5-0 (37.5%),3-2 (60.0%),2-3-0 (40.0%),12-4-0 (75.0%)
Carolina Panthers,6-10 (37.5%),6-9-1  (40.0%),5-6 (45.5%),3-7-1  (30.0%),4-4 (50.0%),3-5-0 (37.5%),4-3 (57.1%),3-4-0 (42.9%),7-8-1 (46.7%)
Chicago Bears,3-13 (18.8%),7-9  (43.8%),0-3 (0.0%),0-3-0  (0.0%),3-5 (37.5%),5-3-0 (62.5%),0-2 (0.0%),0-2-0 (0.0%),8-8-0 (50.0%)
Cincinnati Bengals,6-9-1 (40.0%),7-9  (43.8%),4-4 (50.0%),4-5-0  (44.4%),4-3 (57.1%),4-3-0 (57.1%),3-2 (60.0%),3-2-0 (60.0%),6-10-0 (37.5%)
Cleveland Browns,1-15 (6.3%),3-12-1  (20.0%),0-0,0-0-0,1-7 (12.5%),1-7-0 (12.5%),0-0,0-0-0,8-8-0 (50.0%)
Dallas Cowboys,13-3 (81.3%),10-6  (62.5%),9-2 (81.8%),6-5-0  (54.5%),7-1 (87.5%),5-3-0 (62.5%),6-1 (85.7%),4-3-0 (57.1%),6-10-0 (37.5%)
Denver Broncos,9-7 (56.3%),9-7  (56.3%),6-3 (66.7%),6-3-0  (66.7%),5-3 (62.5%),5-3-0 (62.5%),4-2 (66.7%),4-2-0 (66.7%),7-9-0 (43.8%)
Detroit Lions,9-7 (56.3%),8-8  (50.0%),4-2 (66.7%),3-3-0  (50.0%),6-2 (75.0%),5-3-0 (62.5%),4-1 (80.0%),3-2-0 (60.0%),6-10-0 (37.5%)
Green Bay Packers,10-6 (62.5%),9-6-1  (60.0%),8-4 (66.7%),6-5-1  (54.5%),6-2 (75.0%),5-2-1 (71.4%),5-2 (71.4%),4-2-1 (66.7%),10-6-0 (62.5%)
Houston Texans,9-7 (56.3%),6-9-1  (40.0%),6-0 (100.%),3-2-1  (60.0%),7-1 (87.5%),4-3-1 (57.1%),6-0 (100.%),3-2-1 (60.0%),6-10-0 (37.5%)
Indianapolis Colts,8-8 (50.0%),7-8-1  (46.7%),4-3 (57.1%),3-4-0  (42.9%),4-4 (50.0%),3-5-0 (37.5%),4-2 (66.7%),3-3-0 (50.0%),9-7-0 (56.3%)
Jacksonville Jaguars,3-13 (18.8%),8-8  (50.0%),1-2 (33.3%),1-2-0  (33.3%),1-6 (14.3%),2-5-0 (28.6%),0-2 (0.0%),0-2-0 (0.0%),10-6-0 (62.5%)
Kansas City Chiefs,12-4 (75.0%),9-7  (56.3%),9-3 (75.0%),6-6-0  (50.0%),6-2 (75.0%),3-5-0 (37.5%),6-2 (75.0%),3-5-0 (37.5%),6-10-0 (37.5%)
Los Angeles Rams,4-12 (25.0%),4-11-1  (26.7%),1-3 (25.0%),1-3-0  (25.0%),1-6 (14.3%),1-5-1 (16.7%),0-2 (0.0%),0-2-0 (0.0%),7-9-0 (43.8%)
Miami Dolphins,10-6 (62.5%),9-7  (56.3%),4-1 (80.0%),2-3-0  (40.0%),6-2 (75.0%),4-4-0 (50.0%),3-1 (75.0%),1-3-0 (25.0%),12-4-0 (75.0%)
Minnesota Vikings,8-8 (50.0%),9-7  (56.3%),6-4 (60.0%),6-4-0  (60.0%),5-3 (62.5%),6-2-0 (75.0%),4-2 (66.7%),4-2-0 (66.7%),7-9-0 (43.8%)
New England Patriots,14-2 (87.5%),13-3  (81.3%),12-2 (85.7%),11-3-0  (78.6%),6-2 (75.0%),6-2-0 (75.0%),5-2 (71.4%),5-2-0 (71.4%),6-10-0 (37.5%)
New Orleans Saints,7-9 (43.8%),11-5  (68.8%),3-4 (42.9%),3-4-0  (42.9%),4-4 (50.0%),4-4-0 (50.0%),2-4 (33.3%),2-4-0 (33.3%),9-7-0 (56.3%)
New York Giants,11-5 (68.8%),9-6-1  (60.0%),7-1 (87.5%),5-3-0  (62.5%),7-1 (87.5%),5-3-0 (62.5%),5-1 (83.3%),3-3-0 (50.0%),4-12-0 (25.0%)
New York Jets,5-11 (31.3%),6-10  (37.5%),2-2 (50.0%),2-2-0  (50.0%),2-6 (25.0%),3-5-0 (37.5%),1-2 (33.3%),1-2-0 (33.3%),7-8-1 (46.7%)
Oakland Raiders,12-4 (75.0%),10-6  (62.5%),8-1 (88.9%),6-3-0  (66.7%),5-2 (71.4%),3-4-0 (42.9%),5-1 (83.3%),3-3-0 (50.0%),11-5-0 (68.8%)
Philadelphia Eagles,7-9 (43.8%),8-8  (50.0%),4-3 (57.1%),4-3-0  (57.1%),6-2 (75.0%),6-2-0 (75.0%),4-1 (80.0%),4-1-0 (80.0%),9-7-0 (56.3%)
Pittsburgh Steelers,11-5 (68.8%),9-6-1  (60.0%),11-4 (73.3%),9-5-1  (64.3%),6-2 (75.0%),4-3-1 (57.1%),6-1 (85.7%),4-2-1 (66.7%),6-10-0 (37.5%)
San Diego Chargers,5-11 (31.3%),7-9  (43.8%),3-4 (42.9%),3-4-0  (42.9%),3-5 (37.5%),3-5-0 (37.5%),2-3 (40.0%),2-3-0 (40.0%),9-6-1 (60.0%)
San Francisco 49ers,2-14 (12.5%),5-11  (31.3%),0-2 (0.0%),0-2-0  (0.0%),1-7 (12.5%),2-6-0 (25.0%),0-2 (0.0%),0-2-0 (0.0%),10-6-0 (62.5%)
Seattle Seahawks,10-5-1 (66.7%),8-8  (50.0%),9-5 (64.3%),6-8-0  (42.9%),7-1 (87.5%),5-3-0 (62.5%),7-1 (87.5%),5-3-0 (62.5%),9-7-0 (56.3%)
Tampa Bay Buccaneers,9-7 (56.3%),9-7  (56.3%),2-2 (50.0%),1-3-0  (25.0%),4-4 (50.0%),3-5-0 (37.5%),2-2 (50.0%),1-3-0 (25.0%),7-8-1 (46.7%)
Tennessee Titans,9-7 (56.3%),7-9  (43.8%),5-2 (71.4%),3-4-0  (42.9%),5-3 (62.5%),4-4-0 (50.0%),4-1 (80.0%),3-2-0 (60.0%),10-6-0 (62.5%)
Washington Redskins,8-7-1 (53.3%),10-6  (62.5%),5-4 (55.6%),5-4-0  (55.6%),4-4 (50.0%),4-4-0 (50.0%),3-3 (50.0%),3-3-0 (50.0%),12-4-0 (75.0%)
