Arizona Cardinals,7-9 (43.8%),9-6-1  (60.0%),2-2 (50.0%),2-2-0  (50.0%),3-5 (37.5%),3-5-0 (37.5%),2-1 (66.7%),2-1-0 (66.7%),5-10-1 (33.3%)
Atlanta Falcons,7-9 (43.8%),6-8-2  (42.9%),5-2 (71.4%),3-3-1  (50.0%),3-5 (37.5%),2-6-0 (25.0%),3-2 (60.0%),2-3-0 (40.0%),5-11-0 (31.3%)
Baltimore Ravens,10-6 (62.5%),8-7-1  (53.3%),8-4 (66.7%),6-5-1  (54.5%),6-2 (75.0%),5-3-0 (62.5%),6-2 (75.0%),5-3-0 (62.5%),7-9-0 (43.8%)
Buffalo Bills,3-13 (18.8%),6-10  (37.5%),1-0 (100.%),0-1-0  (0.0%),1-7 (12.5%),2-6-0 (25.0%),1-0 (100.%),0-1-0 (0.0%),8-8-0 (50.0%)
Carolina Panthers,1-15 (6.3%),7-8-1  (46.7%),0-2 (0.0%),0-2-0  (0.0%),0-8 (0.0%),4-3-1 (57.1%),0-1 (0.0%),0-1-0 (0.0%),7-9-0 (43.8%)
Chicago Bears,13-3 (81.3%),11-4-1  (73.3%),7-0 (100.%),5-1-1  (83.3%),7-1 (87.5%),5-2-1 (71.4%),6-0 (100.%),4-1-1 (80.0%),5-11-0 (31.3%)
Cincinnati Bengals,6-10 (37.5%),8-8  (50.0%),1-3 (25.0%),1-3-0  (25.0%),4-4 (50.0%),5-3-0 (62.5%),1-3 (25.0%),1-3-0 (25.0%),7-9-0 (43.8%)
Cleveland Browns,7-9 (43.8%),8-7-1  (53.3%),1-2 (33.3%),1-2-0  (33.3%),4-4 (50.0%),5-2-1 (71.4%),1-2 (33.3%),1-2-0 (33.3%),11-4-1 (73.3%)
Dallas Cowboys,5-11 (31.3%),8-8  (50.0%),1-1 (50.0%),0-2-0  (0.0%),4-4 (50.0%),5-3-0 (62.5%),1-0 (100.%),0-1-0 (0.0%),7-9-0 (43.8%)
Denver Broncos,8-8 (50.0%),7-9  (43.8%),8-5 (61.5%),7-6-0  (53.8%),6-2 (75.0%),6-2-0 (75.0%),6-2 (75.0%),6-2-0 (75.0%),7-9-0 (43.8%)
Detroit Lions,2-14 (12.5%),9-7  (56.3%),0-2 (0.0%),0-2-0  (0.0%),2-6 (25.0%),5-3-0 (62.5%),0-1 (0.0%),0-1-0 (0.0%),8-8-0 (50.0%)
Green Bay Packers,12-4 (75.0%),9-7  (56.3%),11-3 (78.6%),8-6-0  (57.1%),7-1 (87.5%),5-3-0 (62.5%),6-1 (85.7%),4-3-0 (57.1%),8-7-1 (53.3%)
Indianapolis Colts,6-10 (37.5%),6-10  (37.5%),6-6 (50.0%),6-6-0  (50.0%),3-5 (37.5%),3-5-0 (37.5%),3-5 (37.5%),3-5-0 (37.5%),13-3-0 (81.3%)
Jacksonville Jaguars,6-10 (37.5%),7-8-1  (46.7%),3-4 (42.9%),3-4-0  (42.9%),3-5 (37.5%),3-4-1 (42.9%),3-3 (50.0%),3-3-0 (50.0%),9-7-0 (56.3%)
Kansas City Chiefs,6-10 (37.5%),7-8-1  (46.7%),3-3 (50.0%),2-4-0  (33.3%),3-5 (37.5%),2-5-1 (28.6%),2-2 (50.0%),1-3-0 (25.0%),8-8-0 (50.0%)
Miami Dolphins,11-5 (68.8%),10-5-1  (66.7%),9-2 (81.8%),8-2-1  (80.0%),7-1 (87.5%),6-1-1 (85.7%),7-1 (87.5%),6-1-1 (85.7%),8-7-1 (53.3%)
Minnesota Vikings,5-11 (31.3%),6-10  (37.5%),2-5 (28.6%),1-6-0  (14.3%),5-3 (62.5%),4-4-0 (50.0%),2-3 (40.0%),1-4-0 (20.0%),6-9-1 (40.0%)
New England Patriots,11-5 (68.8%),11-5  (68.8%),5-0 (100.%),4-1-0  (80.0%),6-2 (75.0%),7-1-0 (87.5%),3-0 (100.%),3-0-0 (100.%),9-7-0 (56.3%)
New Orleans Saints,7-9 (43.8%),6-10  (37.5%),6-3 (66.7%),4-5-0  (44.4%),3-5 (37.5%),2-6-0 (25.0%),3-3 (50.0%),2-4-0 (33.3%),9-7-0 (56.3%)
New York Giants,7-9 (43.8%),5-9-2  (35.7%),6-3 (66.7%),2-5-2  (28.6%),5-3 (62.5%),1-5-2 (16.7%),5-1 (83.3%),1-3-2 (25.0%),6-9-1 (40.0%)
New York Jets,10-6 (62.5%),8-8  (50.0%),5-3 (62.5%),3-5-0  (37.5%),3-5 (37.5%),2-6-0 (25.0%),2-3 (40.0%),1-4-0 (20.0%),5-10-1 (33.3%)
Oakland Raiders,10-6 (62.5%),7-8-1  (46.7%),8-4 (66.7%),5-6-1  (45.5%),5-3 (62.5%),3-5-0 (37.5%),5-3 (62.5%),3-5-0 (37.5%),9-7-0 (56.3%)
Philadelphia Eagles,11-5 (68.8%),10-5-1  (66.7%),9-3 (75.0%),8-4-0  (66.7%),4-4 (50.0%),3-4-1 (42.9%),4-3 (57.1%),3-4-0 (42.9%),5-10-1 (33.3%)
Pittsburgh Steelers,13-3 (81.3%),11-4-1  (73.3%),9-2 (81.8%),7-3-1  (70.0%),7-1 (87.5%),6-2-0 (75.0%),7-1 (87.5%),6-2-0 (75.0%),7-9-0 (43.8%)
San Diego Chargers,5-11 (31.3%),5-10-1  (33.3%),4-5 (44.4%),3-6-0  (33.3%),4-4 (50.0%),3-5-0 (37.5%),3-3 (50.0%),2-4-0 (33.3%),9-7-0 (56.3%)
San Francisco 49ers,12-4 (75.0%),9-7  (56.3%),10-1 (90.9%),6-5-0  (54.5%),7-1 (87.5%),5-3-0 (62.5%),7-0 (100.%),4-3-0 (57.1%),7-9-0 (43.8%)
Seattle Seahawks,9-7 (56.3%),5-9-2  (35.7%),5-1 (83.3%),1-4-1  (20.0%),6-2 (75.0%),4-3-1 (57.1%),3-0 (100.%),1-1-1 (50.0%),9-7-0 (56.3%)
St Louis Rams,14-2 (87.5%),9-6-1  (60.0%),14-2 (87.5%),9-6-1  (60.0%),6-2 (75.0%),5-3-0 (62.5%),6-2 (75.0%),5-3-0 (62.5%),8-8-0 (50.0%)
Tampa Bay Buccaneers,9-7 (56.3%),6-9-1  (40.0%),8-4 (66.7%),4-8-0  (33.3%),5-3 (62.5%),4-4-0 (50.0%),5-3 (62.5%),4-4-0 (50.0%),5-11-0 (31.3%)
Tennessee Titans,7-9 (43.8%),5-10-1  (33.3%),3-5 (37.5%),1-6-1  (14.3%),3-5 (37.5%),2-5-1 (28.6%),2-4 (33.3%),1-4-1 (20.0%),11-5-0 (68.8%)
Washington Redskins,8-8 (50.0%),8-7-1  (53.3%),1-2 (33.3%),0-3-0  (0.0%),4-4 (50.0%),3-5-0 (37.5%),1-2 (33.3%),0-3-0 (0.0%),6-10-0 (37.5%)
