Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
1,9-5 (64.3%),7-7-0  (50.0%),8-6 (57.1%),6-8-0 (42.9%),6-3 (66.7%),4-5-0 (44.4%),2-3 (40.0%),2-3-0 (40.0%),8-6-0 (57.1%)
2,7-7 (50.0%),5-8-1  (38.5%),8-6 (57.1%),6-7-1 (46.2%),7-6 (53.8%),5-7-1 (41.7%),1-0 (100.%),1-0-0 (100.%),7-7-0 (50.0%)
3,8-5 (61.5%),7-6-0  (53.8%),5-9 (35.7%),6-8-0 (42.9%),5-5 (50.0%),5-5-0 (50.0%),0-3 (0.0%),1-2-0 (33.3%),6-8-0 (42.9%)
4,7-5 (58.3%),4-8-0  (33.3%),6-6 (50.0%),3-9-0 (25.0%),5-4 (55.6%),2-7-0 (22.2%),1-2 (33.3%),1-2-0 (33.3%),3-9-0 (25.0%)
5,6-6 (50.0%),5-7-0  (41.7%),8-4 (66.7%),7-5-0 (58.3%),3-1 (75.0%),2-2-0 (50.0%),5-3 (62.5%),5-3-0 (62.5%),3-9-0 (25.0%)
6,9-3 (75.0%),7-5-0  (58.3%),8-4 (66.7%),6-6-0 (50.0%),8-3 (72.7%),6-5-0 (54.5%),0-1 (0.0%),0-1-0 (0.0%),4-8-0 (33.3%)
7,8-3 (72.7%),6-5-0  (54.5%),5-6 (45.5%),3-8-0 (27.3%),4-2 (66.7%),2-4-0 (33.3%),1-4 (20.0%),1-4-0 (20.0%),3-6-2 (33.3%)
8,9-3 (75.0%),6-6-0  (50.0%),8-4 (66.7%),7-5-0 (58.3%),8-3 (72.7%),6-5-0 (54.5%),0-1 (0.0%),1-0-0 (100.%),7-4-1 (63.6%)
9,8-4 (66.7%),5-7-0  (41.7%),6-6 (50.0%),7-5-0 (58.3%),5-3 (62.5%),4-4-0 (50.0%),1-3 (25.0%),3-1-0 (75.0%),9-2-1 (81.8%)
10,11-3 (78.6%),7-6-1  (53.8%),10-4 (71.4%),7-6-1 (53.8%),8-1 (88.9%),5-4-0 (55.6%),2-3 (40.0%),2-2-1 (50.0%),8-6-0 (57.1%)
11,8-5 (61.5%),3-7-3  (30.0%),8-5 (61.5%),4-6-3 (40.0%),7-4 (63.6%),3-6-2 (33.3%),1-1 (50.0%),1-0-1 (100.%),3-10-0 (23.1%)
12,10-4 (71.4%),6-8-0  (42.9%),11-3 (78.6%),7-7-0 (50.0%),9-2 (81.8%),5-6-0 (45.5%),2-1 (66.7%),2-1-0 (66.7%),7-7-0 (50.0%)
13,5-9 (35.7%),4-10-0  (28.6%),7-7 (50.0%),6-8-0 (42.9%),4-6 (40.0%),3-7-0 (30.0%),3-1 (75.0%),3-1-0 (75.0%),9-5-0 (64.3%)
14,8-6 (57.1%),8-6-0  (57.1%),5-9 (35.7%),5-9-0 (35.7%),5-6 (45.5%),5-6-0 (45.5%),0-3 (0.0%),0-3-0 (0.0%),11-2-1 (84.6%)
15,9-5 (64.3%),8-6-0  (57.1%),8-6 (57.1%),7-7-0 (50.0%),8-5 (61.5%),7-6-0 (53.8%),0-1 (0.0%),0-1-0 (0.0%),6-8-0 (42.9%)
16,10-4 (71.4%),7-7-0  (50.0%),8-6 (57.1%),9-5-0 (64.3%),7-3 (70.0%),6-4-0 (60.0%),1-3 (25.0%),3-1-0 (75.0%),6-8-0 (42.9%)
17,6-7 (46.2%),4-9-0  (30.8%),9-5 (64.3%),7-7-0 (50.0%),4-3 (57.1%),2-5-0 (28.6%),4-2 (66.7%),4-2-0 (66.7%),7-6-1 (53.8%)
Playoffs,9-2 (81.8%),7-4-0  (63.6%),8-2 (80.0%),6-4-0 (60.0%),8-2 (80.0%),6-4-0 (60.0%),0-0,0-0-0,7-4-0 (63.6%)
