1,9-4 (69.2%),7-5-1  (58.3%),11-3 (78.6%),11-2-1 (84.6%),6-0 (100.%),5-0-1 (100.%),4-3 (57.1%),5-2-0 (71.4%),9-4-1 (69.2%)
2,7-5 (58.3%),6-7-0  (46.2%),9-4 (69.2%),9-5-0 (64.3%),6-2 (75.0%),5-3-0 (62.5%),3-1 (75.0%),4-1-0 (80.0%),7-7-0 (50.0%)
4,9-5 (64.3%),9-5-0  (64.3%),4-10 (28.6%),4-10-0 (28.6%),2-3 (40.0%),2-3-0 (40.0%),2-7 (22.2%),2-7-0 (22.2%),--
5,8-6 (57.1%),4-10-0  (28.6%),8-6 (57.1%),6-8-0 (42.9%),6-4 (60.0%),3-7-0 (30.0%),2-2 (50.0%),3-1-0 (75.0%),--
6,7-7 (50.0%),4-10-0  (28.6%),7-7 (50.0%),6-8-0 (42.9%),4-4 (50.0%),2-6-0 (25.0%),3-3 (50.0%),4-2-0 (66.7%),--
7,10-4 (71.4%),6-7-1  (46.2%),9-5 (64.3%),9-4-1 (69.2%),8-3 (72.7%),6-4-1 (60.0%),1-2 (33.3%),3-0-0 (100.%),11-3-0 (78.6%)
8,9-5 (64.3%),7-7-0  (50.0%),7-7 (50.0%),5-9-0 (35.7%),6-4 (60.0%),4-6-0 (40.0%),1-3 (25.0%),1-3-0 (25.0%),7-7-0 (50.0%)
9,7-6 (53.8%),5-8-0  (38.5%),9-5 (64.3%),9-5-0 (64.3%),5-2 (71.4%),4-3-0 (57.1%),4-2 (66.7%),5-1-0 (83.3%),7-7-0 (50.0%)
10,8-6 (57.1%),2-11-1  (15.4%),6-8 (42.9%),0-13-1 (0.0%),6-6 (50.0%),0-11-1 (0.0%),0-2 (0.0%),0-2-0 (0.0%),5-9-0 (35.7%)
11,8-6 (57.1%),7-7-0  (50.0%),5-9 (35.7%),4-10-0 (28.6%),5-6 (45.5%),4-7-0 (36.4%),0-3 (0.0%),0-3-0 (0.0%),3-10-1 (23.1%)
12,10-4 (71.4%),10-4-0  (71.4%),7-7 (50.0%),7-7-0 (50.0%),6-3 (66.7%),6-3-0 (66.7%),1-4 (20.0%),1-4-0 (20.0%),10-4-0 (71.4%)
13,9-5 (64.3%),6-8-0  (42.9%),8-6 (57.1%),5-9-0 (35.7%),6-3 (66.7%),3-6-0 (33.3%),2-3 (40.0%),2-3-0 (40.0%),10-4-0 (71.4%)
14,7-7 (50.0%),6-8-0  (42.9%),10-4 (71.4%),9-5-0 (64.3%),7-4 (63.6%),6-5-0 (54.5%),3-0 (100.%),3-0-0 (100.%),5-9-0 (35.7%)
15,7-6 (53.8%),4-9-0  (30.8%),5-9 (35.7%),4-10-0 (28.6%),4-6 (40.0%),2-8-0 (20.0%),0-3 (0.0%),1-2-0 (33.3%),4-8-2 (33.3%)
16,10-4 (71.4%),8-6-0  (57.1%),9-5 (64.3%),7-7-0 (50.0%),7-2 (77.8%),5-4-0 (55.6%),2-3 (40.0%),2-3-0 (40.0%),5-9-0 (35.7%)
Playoffs,4-5 (44.4%),4-5-0  (44.4%),5-3 (62.5%),5-3-0 (62.5%),4-3 (57.1%),4-3-0 (57.1%),1-0 (100.%),1-0-0 (100.%),5-3-1 (62.5%)
