1,13-3 (81.3%),8-7-1  (53.3%),9-7 (56.3%),6-9-1 (40.0%),9-3 (75.0%),5-6-1 (45.5%),0-4 (0.0%),1-3-0 (25.0%),8-8-0 (50.0%)
2,8-8 (50.0%),7-9-0  (43.8%),7-9 (43.8%),6-10-0 (37.5%),5-6 (45.5%),4-7-0 (36.4%),2-3 (40.0%),2-3-0 (40.0%),9-7-0 (56.3%)
3,12-4 (75.0%),11-5-0  (68.8%),9-7 (56.3%),8-8-0 (50.0%),7-2 (77.8%),6-3-0 (66.7%),2-5 (28.6%),2-5-0 (28.6%),7-9-0 (43.8%)
4,12-2 (85.7%),10-4-0  (71.4%),12-2 (85.7%),12-2-0 (85.7%),10-0 (100.%),9-1-0 (90.0%),2-2 (50.0%),3-1-0 (75.0%),8-5-1 (61.5%)
5,9-5 (64.3%),6-8-0  (42.9%),7-7 (50.0%),8-6-0 (57.1%),5-3 (62.5%),4-4-0 (50.0%),2-4 (33.3%),4-2-0 (66.7%),7-7-0 (50.0%)
6,8-6 (57.1%),5-9-0  (35.7%),8-6 (57.1%),5-9-0 (35.7%),7-5 (58.3%),4-8-0 (33.3%),1-1 (50.0%),1-1-0 (50.0%),7-7-0 (50.0%)
7,10-3 (76.9%),9-3-1  (75.0%),4-8 (33.3%),3-8-1 (27.3%),3-2 (60.0%),2-2-1 (50.0%),1-6 (14.3%),1-6-0 (14.3%),7-5-1 (58.3%)
8,8-5 (61.5%),5-8-0  (38.5%),8-5 (61.5%),5-8-0 (38.5%),7-4 (63.6%),4-7-0 (36.4%),1-1 (50.0%),1-1-0 (50.0%),6-7-0 (46.2%)
9,7-6 (53.8%),3-10-0  (23.1%),8-5 (61.5%),4-9-0 (30.8%),6-4 (60.0%),2-8-0 (20.0%),2-1 (66.7%),2-1-0 (66.7%),6-7-0 (46.2%)
10,9-6 (60.0%),5-9-1  (35.7%),10-5 (66.7%),8-6-1 (57.1%),7-3 (70.0%),4-5-1 (44.4%),3-2 (60.0%),4-1-0 (80.0%),8-6-1 (57.1%)
11,12-4 (75.0%),6-9-1  (40.0%),9-7 (56.3%),5-10-1 (33.3%),7-2 (77.8%),2-6-1 (25.0%),2-5 (28.6%),3-4-0 (42.9%),5-10-1 (33.3%)
12,14-2 (87.5%),10-6-0  (62.5%),13-3 (81.3%),9-7-0 (56.3%),11-0 (100.%),7-4-0 (63.6%),2-3 (40.0%),2-3-0 (40.0%),6-10-0 (37.5%)
13,10-6 (62.5%),6-10-0  (37.5%),10-6 (62.5%),10-6-0 (62.5%),5-1 (83.3%),3-3-0 (50.0%),5-5 (50.0%),7-3-0 (70.0%),5-11-0 (31.3%)
14,12-4 (75.0%),10-6-0  (62.5%),8-8 (50.0%),8-8-0 (50.0%),6-2 (75.0%),5-3-0 (62.5%),2-6 (25.0%),3-5-0 (37.5%),5-11-0 (31.3%)
15,10-6 (62.5%),4-11-1  (26.7%),6-10 (37.5%),5-10-1 (33.3%),5-5 (50.0%),2-8-0 (20.0%),1-5 (16.7%),3-2-1 (60.0%),8-8-0 (50.0%)
16,10-6 (62.5%),6-8-2  (42.9%),10-6 (62.5%),6-8-2 (42.9%),9-5 (64.3%),5-7-2 (41.7%),1-1 (50.0%),1-1-0 (50.0%),6-8-2 (42.9%)
17,14-2 (87.5%),10-5-1  (66.7%),8-8 (50.0%),8-7-1 (53.3%),8-2 (80.0%),6-3-1 (66.7%),0-6 (0.0%),2-4-0 (33.3%),9-7-0 (56.3%)
Playoffs,6-5 (54.5%),5-6-0  (45.5%),7-3 (70.0%),6-4-0 (60.0%),6-3 (66.7%),5-4-0 (55.6%),1-0 (100.%),1-0-0 (100.%),7-4-0 (63.6%)
