Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
1,11-5 (68.8%),7-8-1  (46.7%),9-7 (56.3%),7-8-1 (46.7%),8-4 (66.7%),5-6-1 (45.5%),1-3 (25.0%),2-2-0 (50.0%),7-9-0 (43.8%)
2,12-4 (75.0%),9-7-0  (56.3%),10-6 (62.5%),7-9-0 (43.8%),8-2 (80.0%),5-5-0 (50.0%),2-4 (33.3%),2-4-0 (33.3%),6-10-0 (37.5%)
3,9-5 (64.3%),7-7-0  (50.0%),7-7 (50.0%),5-9-0 (35.7%),7-5 (58.3%),5-7-0 (41.7%),0-2 (0.0%),0-2-0 (0.0%),5-9-0 (35.7%)
4,7-7 (50.0%),6-7-1  (46.2%),5-9 (35.7%),5-8-1 (38.5%),1-3 (25.0%),1-3-0 (25.0%),4-6 (40.0%),4-5-1 (44.4%),6-8-0 (42.9%)
5,7-6 (53.8%),5-8-0  (38.5%),7-7 (50.0%),5-9-0 (35.7%),6-5 (54.5%),4-7-0 (36.4%),1-1 (50.0%),1-1-0 (50.0%),6-7-1 (46.2%)
6,9-5 (64.3%),7-7-0  (50.0%),8-6 (57.1%),6-8-0 (42.9%),7-4 (63.6%),5-6-0 (45.5%),1-2 (33.3%),1-2-0 (33.3%),7-7-0 (50.0%)
7,7-7 (50.0%),5-8-1  (38.5%),9-5 (64.3%),9-4-1 (69.2%),6-4 (60.0%),5-4-1 (55.6%),3-1 (75.0%),4-0-0 (100.%),8-6-0 (57.1%)
8,10-4 (71.4%),8-6-0  (57.1%),11-3 (78.6%),9-5-0 (64.3%),9-2 (81.8%),7-4-0 (63.6%),2-1 (66.7%),2-1-0 (66.7%),11-3-0 (78.6%)
9,5-8 (38.5%),4-9-0  (30.8%),8-6 (57.1%),7-7-0 (50.0%),4-5 (44.4%),3-6-0 (33.3%),3-1 (75.0%),3-1-0 (75.0%),10-3-1 (76.9%)
10,9-5 (64.3%),8-6-0  (57.1%),8-6 (57.1%),7-7-0 (50.0%),6-3 (66.7%),5-4-0 (55.6%),2-3 (40.0%),2-3-0 (40.0%),7-7-0 (50.0%)
11,15-1 (93.8%),12-3-1  (80.0%),7-9 (43.8%),5-10-1 (33.3%),7-1 (87.5%),5-3-0 (62.5%),0-8 (0.0%),0-7-1 (0.0%),5-11-0 (31.3%)
12,11-4 (73.3%),9-6-0  (60.0%),9-7 (56.3%),7-9-0 (43.8%),8-3 (72.7%),6-5-0 (54.5%),1-3 (25.0%),1-3-0 (25.0%),7-9-0 (43.8%)
13,13-3 (81.3%),10-5-1  (66.7%),9-7 (56.3%),8-7-1 (53.3%),8-2 (80.0%),6-3-1 (66.7%),1-5 (16.7%),2-4-0 (33.3%),10-6-0 (62.5%)
14,13-3 (81.3%),8-8-0  (50.0%),10-6 (62.5%),9-7-0 (56.3%),10-3 (76.9%),7-6-0 (53.8%),0-3 (0.0%),2-1-0 (66.7%),6-10-0 (37.5%)
15,10-6 (62.5%),6-10-0  (37.5%),8-8 (50.0%),8-8-0 (50.0%),5-3 (62.5%),3-5-0 (37.5%),3-5 (37.5%),5-3-0 (62.5%),10-6-0 (62.5%)
16,11-4 (73.3%),5-9-1  (35.7%),10-6 (62.5%),4-11-1 (26.7%),9-3 (75.0%),3-8-1 (27.3%),1-2 (33.3%),1-2-0 (33.3%),7-9-0 (43.8%)
17,8-8 (50.0%),6-10-0  (37.5%),10-6 (62.5%),8-8-0 (50.0%),6-4 (60.0%),4-6-0 (40.0%),4-2 (66.7%),4-2-0 (66.7%),8-8-0 (50.0%)
Playoffs,8-3 (72.7%),6-5-0  (54.5%),6-4 (60.0%),5-5-0 (50.0%),6-3 (66.7%),5-4-0 (55.6%),0-1 (0.0%),0-1-0 (0.0%),4-6-1 (40.0%)
