Atlanta Falcons,7-8-1 (46.7%),9-7  (56.3%),2-2 (50.0%),1-3-0  (25.0%),2-5 (28.6%),4-4-0 (50.0%),1-2 (33.3%),1-2-0 (33.3%),4-10-2 (28.6%)
Buffalo Bills,4-12 (25.0%),8-8  (50.0%),3-2 (60.0%),3-2-0  (60.0%),3-5 (37.5%),4-4-0 (50.0%),3-1 (75.0%),3-1-0 (75.0%),5-10-1 (33.3%)
Chicago Bears,14-2 (87.5%),6-10  (37.5%),14-2 (87.5%),6-10-0  (37.5%),7-1 (87.5%),2-6-0 (25.0%),7-1 (87.5%),2-6-0 (25.0%),4-12-0 (25.0%)
Cincinnati Bengals,10-6 (62.5%),7-9  (43.8%),7-4 (63.6%),3-8-0  (27.3%),6-2 (75.0%),3-5-0 (37.5%),6-1 (85.7%),3-4-0 (42.9%),7-9-0 (43.8%)
Cleveland Browns,12-4 (75.0%),9-6-1  (60.0%),9-2 (81.8%),5-5-1  (50.0%),6-2 (75.0%),3-5-0 (37.5%),6-2 (75.0%),3-5-0 (37.5%),9-7-0 (56.3%)
Dallas Cowboys,7-9 (43.8%),5-10-1  (33.3%),5-4 (55.6%),3-6-0  (33.3%),3-5 (37.5%),3-5-0 (37.5%),1-4 (20.0%),1-4-0 (20.0%),7-7-2 (50.0%)
Denver Broncos,11-5 (68.8%),8-7-1  (53.3%),10-3 (76.9%),7-6-0  (53.8%),7-1 (87.5%),4-4-0 (50.0%),7-1 (87.5%),4-4-0 (50.0%),8-6-2 (57.1%)
Detroit Lions,5-11 (31.3%),9-7  (56.3%),3-4 (42.9%),3-4-0  (42.9%),1-7 (12.5%),2-6-0 (25.0%),1-4 (20.0%),1-4-0 (20.0%),5-11-0 (31.3%)
Green Bay Packers,4-12 (25.0%),7-9  (43.8%),2-1 (66.7%),2-1-0  (66.7%),1-7 (12.5%),3-5-0 (37.5%),1-1 (50.0%),1-1-0 (50.0%),5-11-0 (31.3%)
Houston Oilers,5-11 (31.3%),8-8  (50.0%),2-2 (50.0%),2-2-0  (50.0%),4-4 (50.0%),5-3-0 (62.5%),2-2 (50.0%),2-2-0 (50.0%),5-11-0 (31.3%)
Indianapolis Colts,3-13 (18.8%),7-9  (43.8%),0-0,0-0-0,1-7 (12.5%),4-4-0 (50.0%),0-0,0-0-0,6-9-1 (40.0%)
Kansas City Chiefs,10-6 (62.5%),8-8  (50.0%),4-2 (66.7%),2-4-0  (33.3%),6-2 (75.0%),4-4-0 (50.0%),4-1 (80.0%),2-3-0 (40.0%),7-9-0 (43.8%)
Los Angeles Raiders,8-8 (50.0%),8-8  (50.0%),7-6 (53.8%),6-7-0  (46.2%),3-5 (37.5%),3-5-0 (37.5%),3-5 (37.5%),3-5-0 (37.5%),8-8-0 (50.0%)
Los Angeles Rams,10-6 (62.5%),9-7  (56.3%),7-3 (70.0%),5-5-0  (50.0%),6-2 (75.0%),5-3-0 (62.5%),5-1 (83.3%),3-3-0 (50.0%),6-8-2 (42.9%)
Miami Dolphins,8-8 (50.0%),7-9  (43.8%),5-5 (50.0%),4-6-0  (40.0%),4-4 (50.0%),4-4-0 (50.0%),3-3 (50.0%),3-3-0 (50.0%),7-9-0 (43.8%)
Minnesota Vikings,9-7 (56.3%),10-6  (62.5%),7-3 (70.0%),7-3-0  (70.0%),5-3 (62.5%),5-3-0 (62.5%),4-2 (66.7%),4-2-0 (66.7%),7-9-0 (43.8%)
New England Patriots,11-5 (68.8%),6-10  (37.5%),9-3 (75.0%),4-8-0  (33.3%),4-4 (50.0%),2-6-0 (25.0%),4-3 (57.1%),2-5-0 (28.6%),9-7-0 (56.3%)
New Orleans Saints,7-9 (43.8%),10-6  (62.5%),5-2 (71.4%),4-3-0  (57.1%),4-4 (50.0%),5-3-0 (62.5%),2-2 (50.0%),2-2-0 (50.0%),7-8-1 (46.7%)
New York Giants,14-2 (87.5%),9-5-2  (64.3%),11-1 (91.7%),6-4-2  (60.0%),8-0 (100.%),5-1-2 (83.3%),8-0 (100.%),5-1-2 (83.3%),4-10-2 (28.6%)
New York Jets,10-6 (62.5%),6-10  (37.5%),6-4 (60.0%),2-8-0  (20.0%),5-3 (62.5%),2-6-0 (25.0%),3-3 (50.0%),0-6-0 (0.0%),8-8-0 (50.0%)
Philadelphia Eagles,5-10-1 (33.3%),9-7  (56.3%),1-2 (33.3%),1-3-0  (25.0%),2-5 (28.6%),4-4-0 (50.0%),1-1 (50.0%),1-2-0 (33.3%),5-9-2 (35.7%)
Pittsburgh Steelers,6-10 (37.5%),9-6-1  (60.0%),3-1 (75.0%),3-1-0  (75.0%),4-4 (50.0%),4-3-1 (57.1%),3-1 (75.0%),3-1-0 (75.0%),5-11-0 (31.3%)
San Diego Chargers,4-12 (25.0%),7-9  (43.8%),2-3 (40.0%),2-3-0  (40.0%),2-6 (25.0%),4-4-0 (50.0%),1-3 (25.0%),1-3-0 (25.0%),9-7-0 (56.3%)
San Francisco 49ers,10-5-1 (66.7%),9-7  (56.3%),9-4 (69.2%),8-6-0  (57.1%),6-2 (75.0%),5-3-0 (62.5%),6-2 (75.0%),5-3-0 (62.5%),6-10-0 (37.5%)
Seattle Seahawks,10-6 (62.5%),9-7  (56.3%),6-1 (85.7%),5-2-0  (71.4%),7-1 (87.5%),6-2-0 (75.0%),6-1 (85.7%),5-2-0 (71.4%),6-10-0 (37.5%)
St Louis Cardinals,4-11-1 (26.7%),7-9  (43.8%),1-0 (100.%),0-1-0  (0.0%),3-5 (37.5%),4-4-0 (50.0%),1-0 (100.%),0-1-0 (0.0%),5-11-0 (31.3%)
Tampa Bay Buccaneers,2-14 (12.5%),6-10  (37.5%),0-1 (0.0%),0-1-0  (0.0%),1-7 (12.5%),2-6-0 (25.0%),0-1 (0.0%),0-1-0 (0.0%),9-7-0 (56.3%)
Washington Redskins,12-4 (75.0%),9-7  (56.3%),11-1 (91.7%),7-5-0  (58.3%),7-1 (87.5%),5-3-0 (62.5%),7-1 (87.5%),5-3-0 (62.5%),7-8-1 (46.7%)
