Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
1,9-6 (60.0%),5-10-0  (33.3%),10-6 (62.5%),10-6-0 (62.5%),6-3 (66.7%),4-5-0 (44.4%),3-3 (50.0%),5-1-0 (83.3%),12-4-0 (75.0%)
2,5-10 (33.3%),5-10-0  (33.3%),5-11 (31.3%),5-11-0 (31.3%),3-8 (27.3%),3-8-0 (27.3%),2-2 (50.0%),2-2-0 (50.0%),6-9-1 (40.0%)
3,11-3 (78.6%),6-7-1  (46.2%),8-6 (57.1%),5-8-1 (38.5%),7-2 (77.8%),3-5-1 (37.5%),1-4 (20.0%),2-3-0 (40.0%),6-8-0 (42.9%)
4,8-6 (57.1%),5-9-0  (35.7%),12-2 (85.7%),9-5-0 (64.3%),7-1 (87.5%),4-4-0 (50.0%),5-1 (83.3%),5-1-0 (83.3%),8-6-0 (57.1%)
5,8-6 (57.1%),6-7-1  (46.2%),6-8 (42.9%),4-9-1 (30.8%),5-5 (50.0%),3-6-1 (33.3%),1-3 (25.0%),1-3-0 (25.0%),10-4-0 (71.4%)
6,9-5 (64.3%),5-8-1  (38.5%),7-7 (50.0%),4-9-1 (30.8%),5-3 (62.5%),2-6-0 (25.0%),2-4 (33.3%),2-3-1 (40.0%),7-6-1 (53.8%)
7,10-4 (71.4%),8-5-1  (61.5%),11-3 (78.6%),10-3-1 (76.9%),9-2 (81.8%),8-3-0 (72.7%),2-1 (66.7%),2-0-1 (100.%),5-9-0 (35.7%)
8,8-6 (57.1%),6-8-0  (42.9%),6-8 (42.9%),6-8-0 (42.9%),5-5 (50.0%),4-6-0 (40.0%),1-3 (25.0%),2-2-0 (50.0%),7-7-0 (50.0%)
9,8-6 (57.1%),4-10-0  (28.6%),5-9 (35.7%),5-9-0 (35.7%),5-6 (45.5%),3-8-0 (27.3%),0-3 (0.0%),2-1-0 (66.7%),4-10-0 (28.6%)
10,10-3 (76.9%),6-8-0  (42.9%),7-6 (53.8%),5-9-0 (35.7%),7-3 (70.0%),4-7-0 (36.4%),0-3 (0.0%),1-2-0 (33.3%),8-6-0 (57.1%)
11,13-3 (81.3%),9-7-0  (56.3%),12-4 (75.0%),10-6-0 (62.5%),9-0 (100.%),6-3-0 (66.7%),3-4 (42.9%),4-3-0 (57.1%),7-9-0 (43.8%)
12,8-8 (50.0%),5-11-0  (31.3%),11-5 (68.8%),8-8-0 (50.0%),6-3 (66.7%),3-6-0 (33.3%),5-2 (71.4%),5-2-0 (71.4%),6-9-1 (40.0%)
13,9-7 (56.3%),6-9-1  (40.0%),10-6 (62.5%),9-6-1 (60.0%),5-2 (71.4%),3-3-1 (50.0%),5-4 (55.6%),6-3-0 (66.7%),11-5-0 (68.8%)
14,10-6 (62.5%),8-8-0  (50.0%),9-7 (56.3%),9-7-0 (56.3%),6-3 (66.7%),5-4-0 (55.6%),3-4 (42.9%),4-3-0 (57.1%),10-6-0 (62.5%)
15,12-4 (75.0%),10-6-0  (62.5%),9-7 (56.3%),9-7-0 (56.3%),8-3 (72.7%),7-4-0 (63.6%),1-4 (20.0%),2-3-0 (40.0%),10-6-0 (62.5%)
16,10-6 (62.5%),9-7-0  (56.3%),9-7 (56.3%),10-6-0 (62.5%),7-4 (63.6%),7-4-0 (63.6%),2-3 (40.0%),3-2-0 (60.0%),5-11-0 (31.3%)
17,11-5 (68.8%),7-9-0  (43.8%),11-5 (68.8%),9-7-0 (56.3%),8-2 (80.0%),5-5-0 (50.0%),3-3 (50.0%),4-2-0 (66.7%),7-9-0 (43.8%)
Playoffs,8-3 (72.7%),5-6-0  (45.5%),8-2 (80.0%),5-5-0 (50.0%),8-2 (80.0%),5-5-0 (50.0%),0-0,0-0-0,6-5-0 (54.5%)
