Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
1,11-2 (84.6%),8-5-0  (61.5%),9-5 (64.3%),8-6-0 (57.1%),8-1 (88.9%),6-3-0 (66.7%),1-3 (25.0%),2-2-0 (50.0%),10-4-0 (71.4%)
2,8-6 (57.1%),5-9-0  (35.7%),6-8 (42.9%),7-7-0 (50.0%),4-4 (50.0%),3-5-0 (37.5%),2-4 (33.3%),4-2-0 (66.7%),2-12-0 (14.3%)
3,8-2 (80.0%),5-5-0  (50.0%),7-3 (70.0%),4-6-0 (40.0%),7-2 (77.8%),4-5-0 (44.4%),0-1 (0.0%),0-1-0 (0.0%),3-6-1 (33.3%)
4,5-5 (50.0%),4-6-0  (40.0%),6-4 (60.0%),5-5-0 (50.0%),4-3 (57.1%),3-4-0 (42.9%),2-1 (66.7%),2-1-0 (66.7%),5-4-1 (55.6%)
5,8-3 (72.7%),6-4-1  (60.0%),9-2 (81.8%),7-3-1 (70.0%),7-1 (87.5%),5-2-1 (71.4%),2-1 (66.7%),2-1-0 (66.7%),6-5-0 (54.5%)
6,8-3 (72.7%),7-4-0  (63.6%),6-5 (54.5%),5-6-0 (45.5%),6-3 (66.7%),5-4-0 (55.6%),0-2 (0.0%),0-2-0 (0.0%),6-5-0 (54.5%)
7,7-3 (70.0%),6-4-0  (60.0%),6-4 (60.0%),7-3-0 (70.0%),4-1 (80.0%),4-1-0 (80.0%),2-3 (40.0%),3-2-0 (60.0%),7-2-1 (77.8%)
8,7-3 (70.0%),6-4-0  (60.0%),5-5 (50.0%),4-6-0 (40.0%),4-2 (66.7%),3-3-0 (50.0%),1-3 (25.0%),1-3-0 (25.0%),4-6-0 (40.0%)
9,7-5 (58.3%),5-6-1  (45.5%),6-6 (50.0%),5-6-1 (45.5%),5-4 (55.6%),4-5-0 (44.4%),1-2 (33.3%),1-1-1 (50.0%),6-6-0 (50.0%)
10,9-3 (75.0%),5-6-1  (45.5%),7-5 (58.3%),8-3-1 (72.7%),6-2 (75.0%),5-3-0 (62.5%),1-3 (25.0%),3-0-1 (100.%),7-5-0 (58.3%)
11,8-5 (61.5%),6-7-0  (46.2%),4-9 (30.8%),4-9-0 (30.8%),4-5 (44.4%),3-6-0 (33.3%),0-4 (0.0%),1-3-0 (25.0%),5-8-0 (38.5%)
12,9-4 (69.2%),6-7-0  (46.2%),9-4 (69.2%),8-5-0 (61.5%),7-2 (77.8%),5-4-0 (55.6%),2-2 (50.0%),3-1-0 (75.0%),5-8-0 (38.5%)
13,9-5 (64.3%),6-8-0  (42.9%),6-8 (42.9%),3-11-0 (21.4%),5-4 (55.6%),2-7-0 (22.2%),1-4 (20.0%),1-4-0 (20.0%),2-12-0 (14.3%)
14,8-6 (57.1%),4-9-1  (30.8%),8-6 (57.1%),4-9-1 (30.8%),7-5 (58.3%),3-8-1 (27.3%),1-1 (50.0%),1-1-0 (50.0%),7-7-0 (50.0%)
15,8-6 (57.1%),3-10-1  (23.1%),7-7 (50.0%),5-8-1 (38.5%),5-4 (55.6%),2-7-0 (22.2%),2-3 (40.0%),3-1-1 (75.0%),6-7-1 (46.2%)
16,6-8 (42.9%),4-10-0  (28.6%),4-10 (28.6%),2-12-0 (14.3%),2-6 (25.0%),0-8-0 (0.0%),2-4 (33.3%),2-4-0 (33.3%),10-4-0 (71.4%)
17,7-7 (50.0%),6-8-0  (42.9%),10-4 (71.4%),9-5-0 (64.3%),6-3 (66.7%),5-4-0 (55.6%),4-1 (80.0%),4-1-0 (80.0%),8-6-0 (57.1%)
18,8-4 (66.7%),5-6-1  (45.5%),8-6 (57.1%),9-4-1 (69.2%),5-2 (71.4%),4-2-1 (66.7%),2-3 (40.0%),4-1-0 (80.0%),7-7-0 (50.0%)
Playoffs,9-2 (81.8%),6-5-0  (54.5%),8-2 (80.0%),5-5-0 (50.0%),8-2 (80.0%),5-5-0 (50.0%),0-0,0-0-0,9-2-0 (81.8%)
