Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
1,10-6 (62.5%),8-7-1  (53.3%),12-4 (75.0%),10-5-1 (66.7%),7-1 (87.5%),5-2-1 (71.4%),5-3 (62.5%),5-3-0 (62.5%),4-11-1 (26.7%)
2,9-7 (56.3%),5-10-1  (33.3%),8-8 (50.0%),9-6-1 (60.0%),6-5 (54.5%),5-6-0 (45.5%),2-3 (40.0%),4-0-1 (100.%),9-7-0 (56.3%)
3,8-8 (50.0%),5-11-0  (31.3%),8-8 (50.0%),5-11-0 (31.3%),4-4 (50.0%),1-7-0 (12.5%),4-4 (50.0%),4-4-0 (50.0%),9-7-0 (56.3%)
4,8-6 (57.1%),5-9-0  (35.7%),8-6 (57.1%),5-9-0 (35.7%),5-3 (62.5%),2-6-0 (25.0%),3-3 (50.0%),3-3-0 (50.0%),8-6-0 (57.1%)
5,5-9 (35.7%),5-9-0  (35.7%),7-7 (50.0%),7-7-0 (50.0%),4-6 (40.0%),4-6-0 (40.0%),3-1 (75.0%),3-1-0 (75.0%),9-5-0 (64.3%)
6,11-3 (78.6%),7-5-2  (58.3%),8-6 (57.1%),5-7-2 (41.7%),7-2 (77.8%),4-4-1 (50.0%),1-4 (20.0%),1-3-1 (25.0%),8-6-0 (57.1%)
7,8-6 (57.1%),5-9-0  (35.7%),8-6 (57.1%),7-7-0 (50.0%),7-5 (58.3%),5-7-0 (41.7%),1-1 (50.0%),2-0-0 (100.%),10-4-0 (71.4%)
8,9-4 (69.2%),8-5-0  (61.5%),8-4 (66.7%),7-5-0 (58.3%),8-4 (66.7%),7-5-0 (58.3%),0-0,0-0-0,5-8-0 (38.5%)
9,11-1 (91.7%),6-5-1  (54.5%),7-6 (53.8%),5-7-1 (41.7%),5-0 (100.%),2-3-0 (40.0%),1-6 (14.3%),2-4-1 (33.3%),10-3-0 (76.9%)
10,8-5 (61.5%),6-7-0  (46.2%),9-5 (64.3%),7-7-0 (50.0%),6-3 (66.7%),4-5-0 (44.4%),2-2 (50.0%),2-2-0 (50.0%),11-3-0 (78.6%)
11,12-4 (75.0%),10-6-0  (62.5%),9-7 (56.3%),7-9-0 (43.8%),9-4 (69.2%),7-6-0 (53.8%),0-3 (0.0%),0-3-0 (0.0%),8-8-0 (50.0%)
12,12-4 (75.0%),7-9-0  (43.8%),7-9 (43.8%),6-10-0 (37.5%),6-3 (66.7%),3-6-0 (33.3%),1-6 (14.3%),3-4-0 (42.9%),7-8-1 (46.7%)
13,11-5 (68.8%),8-8-0  (50.0%),7-9 (43.8%),8-8-0 (50.0%),7-5 (58.3%),6-6-0 (50.0%),0-4 (0.0%),2-2-0 (50.0%),9-7-0 (56.3%)
14,12-3 (80.0%),9-6-0  (60.0%),8-8 (50.0%),11-5-0 (68.8%),5-1 (83.3%),5-1-0 (83.3%),2-7 (22.2%),5-4-0 (55.6%),7-8-1 (46.7%)
15,10-5 (66.7%),8-7-0  (53.3%),9-7 (56.3%),7-9-0 (43.8%),8-5 (61.5%),6-7-0 (46.2%),0-2 (0.0%),0-2-0 (0.0%),10-5-1 (66.7%)
16,9-7 (56.3%),9-7-0  (56.3%),9-7 (56.3%),9-7-0 (56.3%),6-4 (60.0%),6-4-0 (60.0%),3-3 (50.0%),3-3-0 (50.0%),9-7-0 (56.3%)
17,12-3 (80.0%),8-7-0  (53.3%),10-6 (62.5%),8-8-0 (50.0%),9-2 (81.8%),6-5-0 (54.5%),1-3 (25.0%),2-2-0 (50.0%),6-10-0 (37.5%)
Playoffs,6-5 (54.5%),6-5-0  (54.5%),4-6 (40.0%),4-6-0 (40.0%),3-4 (42.9%),3-4-0 (42.9%),1-2 (33.3%),1-2-0 (33.3%),7-4-0 (63.6%)
