1,10-5 (66.7%),6-9-1  (40.0%),8-7 (53.3%),5-10-1 (33.3%),7-4 (63.6%),3-7-1 (30.0%),1-3 (25.0%),2-3-0 (40.0%),9-7-0 (56.3%)
2,10-6 (62.5%),7-9-0  (43.8%),6-10 (37.5%),5-11-0 (31.3%),4-4 (50.0%),2-6-0 (25.0%),2-6 (25.0%),3-5-0 (37.5%),3-13-0 (18.8%)
3,10-6 (62.5%),7-9-0  (43.8%),9-7 (56.3%),6-10-0 (37.5%),8-5 (61.5%),5-8-0 (38.5%),1-2 (33.3%),1-2-0 (33.3%),10-6-0 (62.5%)
4,6-9 (40.0%),4-11-0  (26.7%),4-11 (26.7%),6-9-0 (40.0%),2-7 (22.2%),2-7-0 (22.2%),2-4 (33.3%),4-2-0 (66.7%),6-9-0 (40.0%)
5,9-6 (60.0%),7-8-0  (46.7%),6-8 (42.9%),6-8-0 (42.9%),6-5 (54.5%),5-6-0 (45.5%),0-3 (0.0%),1-2-0 (33.3%),8-7-0 (53.3%)
6,7-7 (50.0%),4-10-0  (28.6%),7-6 (53.8%),6-7-0 (46.2%),5-5 (50.0%),3-7-0 (30.0%),2-1 (66.7%),3-0-0 (100.%),7-7-0 (50.0%)
7,11-3 (78.6%),8-5-1  (61.5%),5-9 (35.7%),4-9-1 (30.8%),5-3 (62.5%),3-4-1 (42.9%),0-6 (0.0%),1-5-0 (16.7%),6-8-0 (42.9%)
8,13-2 (86.7%),7-8-0  (46.7%),10-4 (71.4%),6-8-0 (42.9%),10-2 (83.3%),5-7-0 (41.7%),0-2 (0.0%),1-1-0 (50.0%),6-9-0 (40.0%)
9,8-6 (57.1%),7-7-0  (50.0%),11-2 (84.6%),12-1-0 (92.3%),6-0 (100.%),6-0-0 (100.%),5-2 (71.4%),6-1-0 (85.7%),10-4-0 (71.4%)
10,5-8 (38.5%),3-9-1  (25.0%),8-5 (61.5%),6-6-1 (50.0%),4-4 (50.0%),2-5-1 (28.6%),4-1 (80.0%),4-1-0 (80.0%),7-6-0 (53.8%)
11,12-2 (85.7%),9-4-1  (69.2%),7-6 (53.8%),4-8-1 (33.3%),7-2 (77.8%),4-4-1 (50.0%),0-4 (0.0%),0-4-0 (0.0%),7-7-0 (50.0%)
12,11-3 (78.6%),7-7-0  (50.0%),10-4 (71.4%),6-8-0 (42.9%),8-1 (88.9%),4-5-0 (44.4%),2-3 (40.0%),2-3-0 (40.0%),5-9-0 (35.7%)
13,9-7 (56.3%),7-9-0  (43.8%),8-8 (50.0%),8-8-0 (50.0%),3-2 (60.0%),2-3-0 (40.0%),5-6 (45.5%),6-5-0 (54.5%),8-8-0 (50.0%)
14,12-4 (75.0%),8-7-1  (53.3%),9-7 (56.3%),5-10-1 (33.3%),8-3 (72.7%),4-6-1 (40.0%),1-4 (20.0%),1-4-0 (20.0%),8-8-0 (50.0%)
15,10-6 (62.5%),9-6-1  (60.0%),7-9 (43.8%),7-8-1 (46.7%),5-4 (55.6%),5-4-0 (55.6%),2-5 (28.6%),2-4-1 (33.3%),10-6-0 (62.5%)
16,10-6 (62.5%),7-7-2  (50.0%),8-8 (50.0%),6-8-2 (42.9%),5-3 (62.5%),3-4-1 (42.9%),3-5 (37.5%),3-4-1 (42.9%),6-10-0 (37.5%)
17,11-5 (68.8%),6-8-2  (42.9%),7-9 (43.8%),6-8-2 (42.9%),4-2 (66.7%),1-3-2 (25.0%),3-7 (30.0%),5-5-0 (50.0%),12-3-1 (80.0%)
Playoffs,7-4 (63.6%),7-4-0  (63.6%),6-4 (60.0%),6-4-0 (60.0%),6-4 (60.0%),6-4-0 (60.0%),0-0,0-0-0,4-7-0 (36.4%)
