Week,Favorites_StraightUp,Favorites_vs_Spread,Home_Records,Home_vs_Spread,Home_Favorites,Home_Favorites_vs_Spread,Home_Underdogs,Home_Underdogs_vs_Spread,Over/Unders,Additional Notes
Atlanta Falcons,5-11 (31.3%),7-9  (43.8%),3-3 (50.0%),2-4-0  (33.3%),5-3 (62.5%),4-4-0 (50.0%),3-2 (60.0%),2-3-0 (40.0%),6-9-1 (40.0%)
Buffalo Bills,13-3 (81.3%),10-5-1  (66.7%),11-1 (91.7%),8-4-0  (66.7%),8-0 (100.%),5-3-0 (62.5%),8-0 (100.%),5-3-0 (62.5%),9-7-0 (56.3%)
Chicago Bears,11-5 (68.8%),10-6  (62.5%),10-2 (83.3%),8-4-0  (66.7%),7-1 (87.5%),5-3-0 (62.5%),7-0 (100.%),5-2-0 (71.4%),9-6-1 (60.0%)
Cincinnati Bengals,9-7 (56.3%),8-8  (50.0%),5-3 (62.5%),3-5-0  (37.5%),5-3 (62.5%),4-4-0 (50.0%),4-2 (66.7%),2-4-0 (33.3%),9-7-0 (56.3%)
Cleveland Browns,3-13 (18.8%),5-10-1  (33.3%),1-3 (25.0%),1-3-0  (25.0%),2-6 (25.0%),2-6-0 (25.0%),1-2 (33.3%),1-2-0 (33.3%),10-5-1 (66.7%)
Dallas Cowboys,7-9 (43.8%),9-7  (56.3%),1-0 (100.%),1-0-0  (100.%),5-3 (62.5%),6-2-0 (75.0%),1-0 (100.%),1-0-0 (100.%),5-11-0 (31.3%)
Denver Broncos,5-11 (31.3%),4-11-1  (26.7%),4-4 (50.0%),2-6-0  (25.0%),4-4 (50.0%),2-6-0 (25.0%),4-2 (66.7%),2-4-0 (33.3%),9-6-1 (60.0%)
Detroit Lions,6-10 (37.5%),7-7-2  (50.0%),3-3 (50.0%),3-3-0  (50.0%),3-5 (37.5%),3-4-1 (42.9%),2-3 (40.0%),2-3-0 (40.0%),9-7-0 (56.3%)
Green Bay Packers,6-10 (37.5%),6-10  (37.5%),3-3 (50.0%),2-4-0  (33.3%),3-5 (37.5%),4-4-0 (50.0%),2-3 (40.0%),2-3-0 (40.0%),7-9-0 (43.8%)
Houston Oilers,9-7 (56.3%),9-5-2  (64.3%),6-3 (66.7%),5-3-1  (62.5%),6-2 (75.0%),6-1-1 (85.7%),5-1 (83.3%),4-1-1 (80.0%),7-9-0 (43.8%)
